State,County,Rate,Candidate,Percentage
CO,Las Animas County,6.1,Ryan Scott,0.0010458688181682401
CO,Las Animas County,6.1,Rocky De La Fuente,0.000747049155834454
CO,Las Animas County,6.1,Joseph Maldonado,0.000747049155834454
CO,Las Animas County,6.1,Tom Hoefling,0.000597639324667563
CO,Las Animas County,6.1,Kyle Kopitke,0.000597639324667563
CO,Las Animas County,6.1,Rod Silva,0.000597639324667563
CO,Las Animas County,6.1,Michael Maturen,0.000448229493500672
CO,Las Animas County,6.1,Frank Atwood,0.000298819662333782
CO,Las Animas County,6.1,Alyson Kennedy,0.000298819662333782
CO,Las Animas County,6.1,Mike Smith,0.000298819662333782
CO,Las Animas County,6.1,Jim Hedges,0.000149409831166891
CO,Las Animas County,6.1,Gloria La Riva,0.000149409831166891
CO,Las Animas County,6.1,Bradford Lyttle,0.000149409831166891
CO,Las Animas County,6.1,Emidio Soltysik,0.000149409831166891
CO,Las Animas County,6.1,Laurence Kotlikoff,0.0
CO,Morgan County,4.0,Donald Trump,0.681695827725437
CO,Morgan County,4.0,Hillary Clinton,0.263122476446837
CO,Morgan County,4.0,Gary Johnson,0.0289367429340511
CO,Morgan County,4.0,Jill Stein,0.00672947510094213
CO,Morgan County,4.0,Evan McMullin,0.0065612382234185715
CO,Morgan County,4.0,Darrell Castle,0.00622476446837147
CO,Morgan County,4.0,Chris Keniston,0.0025235531628533
CO,Morgan County,4.0,Kyle Kopitke,0.000672947510094213
CO,Morgan County,4.0,Ryan Scott,0.0005888290713324362
CO,Morgan County,4.0,Rocky De La Fuente,0.000504710632570659
CO,Morgan County,4.0,Mike Smith,0.000504710632570659
CO,Morgan County,4.0,Gloria La Riva,0.000336473755047106
CO,Morgan County,4.0,Joseph Maldonado,0.000336473755047106
CO,Morgan County,4.0,Rod Silva,0.000336473755047106
CO,Morgan County,4.0,Laurence Kotlikoff,0.00025235531628532996
CO,Morgan County,4.0,Frank Atwood,0.000168236877523553
CO,Morgan County,4.0,Jim Hedges,0.000168236877523553
CO,Morgan County,4.0,Michael Maturen,0.000168236877523553
CO,Morgan County,4.0,Alyson Kennedy,8.41184387617766e-05
CO,Morgan County,4.0,Bradford Lyttle,8.41184387617766e-05
CO,Morgan County,4.0,Tom Hoefling,0.0
CO,Morgan County,4.0,Emidio Soltysik,0.0
CO,Alamosa County,4.7,Hillary Clinton,0.45933014354067
CO,Alamosa County,4.7,Donald Trump,0.4394664346817461
CO,Alamosa County,4.7,Gary Johnson,0.0578512396694215
CO,Alamosa County,4.7,Jill Stein,0.0169638973466725
CO,Alamosa County,4.7,Evan McMullin,0.0104393214441061
CO,Alamosa County,4.7,Darrell Castle,0.0050746701464404785
CO,Alamosa County,4.7,Chris Keniston,0.00333478323908946
CO,Alamosa County,4.7,Rocky De La Fuente,0.0018848774829636106
CO,Alamosa County,4.7,Ryan Scott,0.0008699434536755111
CO,Alamosa County,4.7,Mike Smith,0.0008699434536755111
CO,Alamosa County,4.7,Tom Hoefling,0.0007249528780629259
CO,Alamosa County,4.7,Alyson Kennedy,0.0007249528780629259
CO,Alamosa County,4.7,Joseph Maldonado,0.000579962302450341
CO,Alamosa County,4.7,Michael Maturen,0.00043497172683775603
CO,Alamosa County,4.7,Kyle Kopitke,0.00028998115122517
CO,Alamosa County,4.7,Rod Silva,0.00028998115122517
CO,Alamosa County,4.7,Frank Atwood,0.000144990575612585
CO,Alamosa County,4.7,Jim Hedges,0.000144990575612585
CO,Alamosa County,4.7,Laurence Kotlikoff,0.000144990575612585
CO,Alamosa County,4.7,Gloria La Riva,0.000144990575612585
CO,Alamosa County,4.7,Bradford Lyttle,0.000144990575612585
CO,Alamosa County,4.7,Emidio Soltysik,0.000144990575612585
CO,Dolores County,4.7,Donald Trump,0.7609756097560981
CO,Dolores County,4.7,Hillary Clinton,0.184552845528455
CO,Dolores County,4.7,Gary Johnson,0.0235772357723577
CO,Dolores County,4.7,Jill Stein,0.0105691056910569
CO,Dolores County,4.7,Evan McMullin,0.00894308943089431
CO,Dolores County,4.7,Darrell Castle,0.005691056910569111
CO,Dolores County,4.7,Chris Keniston,0.0016260162601626
CO,Dolores County,4.7,Frank Atwood,0.000813008130081301
CO,Dolores County,4.7,Jim Hedges,0.000813008130081301
CO,Dolores County,4.7,Tom Hoefling,0.000813008130081301
CO,Dolores County,4.7,Gloria La Riva,0.000813008130081301
CO,Dolores County,4.7,Bradford Lyttle,0.000813008130081301
CO,Dolores County,4.7,Rocky De La Fuente,0.0
CO,Dolores County,4.7,Alyson Kennedy,0.0
CO,Dolores County,4.7,Kyle Kopitke,0.0
CO,Dolores County,4.7,Laurence Kotlikoff,0.0
CO,Dolores County,4.7,Joseph Maldonado,0.0
CO,Dolores County,4.7,Michael Maturen,0.0
CO,Dolores County,4.7,Ryan Scott,0.0
CO,Dolores County,4.7,Rod Silva,0.0
CO,Dolores County,4.7,Mike Smith,0.0
CO,Dolores County,4.7,Emidio Soltysik,0.0
CO,Summit County,2.3,Hillary Clinton,0.591619450843659
CO,Summit County,2.3,Donald Trump,0.31529792665462897
CO,Summit County,2.3,Gary Johnson,0.0612041591432663
CO,Summit County,2.3,Jill Stein,0.0186787871240894
CO,Summit County,2.3,Evan McMullin,0.00697341385966005
CO,Summit County,2.3,Darrell Castle,0.00286408069236038
CO,Summit County,2.3,Rocky De La Fuente,0.000498100989975718
CO,Summit County,2.3,Chris Keniston,0.000498100989975718
CO,Summit County,2.3,Rod Silva,0.00043583836622875297
CO,Summit County,2.3,Kyle Kopitke,0.000373575742481788
CO,Summit County,2.3,Ryan Scott,0.000373575742481788
CO,Summit County,2.3,Mike Smith,0.000249050494987859
CO,Summit County,2.3,Tom Hoefling,0.000186787871240894
CO,Summit County,2.3,Gloria La Riva,0.000186787871240894
CO,Summit County,2.3,Laurence Kotlikoff,0.000124525247493929
CO,Summit County,2.3,Bradford Lyttle,0.000124525247493929
CO,Summit County,2.3,Joseph Maldonado,0.000124525247493929
CO,Summit County,2.3,Frank Atwood,6.22626237469647e-05
CO,Summit County,2.3,Alyson Kennedy,6.22626237469647e-05
CO,Summit County,2.3,Michael Maturen,6.22626237469647e-05
CO,Summit County,2.3,Jim Hedges,0.0
CO,Summit County,2.3,Emidio Soltysik,0.0
CO,Jefferson County,3.2,Hillary Clinton,0.490697156001538
CO,Jefferson County,3.2,Donald Trump,0.420745713648802
CO,Jefferson County,3.2,Gary Johnson,0.0547089287271952
CO,Jefferson County,3.2,Jill Stein,0.0132136245715264
CO,Jefferson County,3.2,Evan McMullin,0.0107808961357417
CO,Jefferson County,3.2,Darrell Castle,0.00413531526932856
CO,Jefferson County,3.2,Chris Keniston,0.0018253540056020602
CO,Jefferson County,3.2,Mike Smith,0.000671988731265891
CO,Jefferson County,3.2,Kyle Kopitke,0.000400608666716204
CO,Jefferson County,3.2,Rocky De La Fuente,0.000387685806499553
CO,Jefferson County,3.2,Michael Maturen,0.000361840086066249
CO,Jefferson County,3.2,Ryan Scott,0.000339225080687108
CO,Jefferson County,3.2,Joseph Maldonado,0.000277841494658013
CO,Jefferson County,3.2,Tom Hoefling,0.00027461077960385
CO,Jefferson County,3.2,Rod Silva,0.000264918634441361
CO,Jefferson County,3.2,Laurence Kotlikoff,0.00016476646776231
CO,Jefferson County,3.2,Alyson Kennedy,0.000155074322599821
CO,Jefferson County,3.2,Gloria La Riva,0.00015184360754565802
CO,Jefferson County,3.2,Bradford Lyttle,0.000148612892491495
CO,Jefferson County,3.2,Frank Atwood,0.000145382177437332
CO,Jefferson County,3.2,Emidio Soltysik,9.046002151656228e-05
CO,Jefferson County,3.2,Jim Hedges,5.81528709749329e-05
CO,Pueblo County,5.5,Hillary Clinton,0.4648822198562679
CO,Pueblo County,5.5,Donald Trump,0.461571732765504
CO,Pueblo County,5.5,Gary Johnson,0.0459142933191376
CO,Pueblo County,5.5,Jill Stein,0.0100146393398989
CO,Pueblo County,5.5,Evan McMullin,0.0050738621240351296
CO,Pueblo County,5.5,Darrell Castle,0.00489087037529944
CO,Pueblo County,5.5,Chris Keniston,0.0017633750332712301
CO,Pueblo County,5.5,Rocky De La Fuente,0.00103140803832845
CO,Pueblo County,5.5,Joseph Maldonado,0.000731966994942773
CO,Pueblo County,5.5,Mike Smith,0.000665424540857067
CO,Pueblo County,5.5,Gloria La Riva,0.00064878892733564
CO,Pueblo County,5.5,Tom Hoefling,0.000415890338035667
CO,Pueblo County,5.5,Alyson Kennedy,0.000415890338035667
CO,Pueblo County,5.5,Ryan Scott,0.00034934788394996
CO,Pueblo County,5.5,Rod Silva,0.00034934788394996
CO,Pueblo County,5.5,Michael Maturen,0.000316076656907107
CO,Pueblo County,5.5,Frank Atwood,0.000282805429864253
CO,Pueblo County,5.5,Kyle Kopitke,0.0002495342028214
CO,Pueblo County,5.5,Jim Hedges,0.000133084908171413
CO,Pueblo County,5.5,Bradford Lyttle,0.000133084908171413
CO,Pueblo County,5.5,Laurence Kotlikoff,8.31780676071333e-05
CO,Pueblo County,5.5,Emidio Soltysik,8.31780676071333e-05
CO,Clear Creek County,3.6,Hillary Clinton,0.4672812725958061
CO,Clear Creek County,3.6,Donald Trump,0.438539407086045
CO,Clear Creek County,3.6,Gary Johnson,0.061822125813449015
CO,Clear Creek County,3.6,Jill Stein,0.0193420101229212
CO,Clear Creek County,3.6,Evan McMullin,0.00451916124367317
CO,Clear Creek County,3.6,Darrell Castle,0.003796095444685471
CO,Clear Creek County,3.6,Chris Keniston,0.00162689804772234
CO,Clear Creek County,3.6,Rod Silva,0.00108459869848156
CO,Clear Creek County,3.6,Mike Smith,0.000723065798987708
CO,Clear Creek County,3.6,Gloria La Riva,0.000361532899493854
CO,Clear Creek County,3.6,Joseph Maldonado,0.000361532899493854
CO,Clear Creek County,3.6,Tom Hoefling,0.000180766449746927
CO,Clear Creek County,3.6,Laurence Kotlikoff,0.000180766449746927
CO,Clear Creek County,3.6,Ryan Scott,0.000180766449746927
CO,Clear Creek County,3.6,Frank Atwood,0.0
CO,Clear Creek County,3.6,Rocky De La Fuente,0.0
CO,Clear Creek County,3.6,Jim Hedges,0.0
CO,Clear Creek County,3.6,Alyson Kennedy,0.0
CO,Clear Creek County,3.6,Kyle Kopitke,0.0
CO,Clear Creek County,3.6,Bradford Lyttle,0.0
CO,Clear Creek County,3.6,Michael Maturen,0.0
CO,Clear Creek County,3.6,Emidio Soltysik,0.0
CO,Bent County,3.2,Donald Trump,0.6162790697674421
CO,Bent County,3.2,Hillary Clinton,0.30708245243128995
CO,Bent County,3.2,Gary Johnson,0.0422832980972516
CO,Bent County,3.2,Jill Stein,0.0100422832980973
CO,Bent County,3.2,Chris Keniston,0.00687103594080338
CO,Bent County,3.2,Darrell Castle,0.006342494714587739
CO,Bent County,3.2,Evan McMullin,0.0026427061310782198
CO,Bent County,3.2,Mike Smith,0.0021141649048625802
CO,Bent County,3.2,Ryan Scott,0.00158562367864693
CO,Bent County,3.2,Frank Atwood,0.0010570824524312901
CO,Bent County,3.2,Rocky De La Fuente,0.0010570824524312901
CO,Bent County,3.2,Emidio Soltysik,0.0010570824524312901
CO,Bent County,3.2,Jim Hedges,0.0005285412262156452
CO,Bent County,3.2,Laurence Kotlikoff,0.0005285412262156452
CO,Bent County,3.2,Joseph Maldonado,0.0005285412262156452
CO,Bent County,3.2,Tom Hoefling,0.0
CO,Bent County,3.2,Alyson Kennedy,0.0
CO,Bent County,3.2,Kyle Kopitke,0.0
CO,Bent County,3.2,Gloria La Riva,0.0
CO,Bent County,3.2,Bradford Lyttle,0.0
CO,Bent County,3.2,Michael Maturen,0.0
CO,Bent County,3.2,Rod Silva,0.0
CO,Denver County,3.4,Hillary Clinton,0.751690767184265
CO,Denver County,3.4,Donald Trump,0.187854888910892
CO,Denver County,3.4,Gary Johnson,0.037061272283472
CO,Denver County,3.4,Jill Stein,0.0127856869185634
CO,Denver County,3.4,Evan McMullin,0.00517884894378172
CO,Denver County,3.4,Darrell Castle,0.00168323353035632
CO,Denver County,3.4,Chris Keniston,0.00087390385335635
CO,Denver County,3.4,Rocky De La Fuente,0.000365920332686157
CO,Denver County,3.4,Mike Smith,0.000314260991601052
CO,Denver County,3.4,Kyle Kopitke,0.00030134615632977597
CO,Denver County,3.4,Michael Maturen,0.000245381870154246
CO,Denver County,3.4,Tom Hoefling,0.00021955219961169398
CO,Denver County,3.4,Rod Silva,0.00020233241924999198
CO,Denver County,3.4,Joseph Maldonado,0.000198027474159567
CO,Denver County,3.4,Alyson Kennedy,0.000172197803617015
CO,Denver County,3.4,Gloria La Riva,0.000172197803617015
CO,Denver County,3.4,Emidio Soltysik,0.00015067307816488799
CO,Denver County,3.4,Frank Atwood,0.000129148352712761
CO,Denver County,3.4,Ryan Scott,0.000124843407622336
CO,Denver County,3.4,Laurence Kotlikoff,0.000107623627260634
CO,Denver County,3.4,Bradford Lyttle,0.000103318682170209
CO,Denver County,3.4,Jim Hedges,6.45741763563806e-05
CO,Rio Grande County,5.4,Donald Trump,0.557580174927114
CO,Rio Grande County,5.4,Hillary Clinton,0.36169825072886297
CO,Rio Grande County,5.4,Gary Johnson,0.0417274052478134
CO,Rio Grande County,5.4,Jill Stein,0.0111151603498542
CO,Rio Grande County,5.4,Darrell Castle,0.009110787172011659
CO,Rio Grande County,5.4,Evan McMullin,0.00856413994169096
CO,Rio Grande County,5.4,Chris Keniston,0.0038265306122449
CO,Rio Grande County,5.4,Rocky De La Fuente,0.00145772594752187
CO,Rio Grande County,5.4,Mike Smith,0.0012755102040816302
CO,Rio Grande County,5.4,Rod Silva,0.000911078717201166
CO,Rio Grande County,5.4,Kyle Kopitke,0.000728862973760933
CO,Rio Grande County,5.4,Gloria La Riva,0.0005466472303207
CO,Rio Grande County,5.4,Laurence Kotlikoff,0.00036443148688046603
CO,Rio Grande County,5.4,Joseph Maldonado,0.00036443148688046603
CO,Rio Grande County,5.4,Ryan Scott,0.00036443148688046603
CO,Rio Grande County,5.4,Frank Atwood,0.00018221574344023304
CO,Rio Grande County,5.4,Michael Maturen,0.00018221574344023304
CO,Rio Grande County,5.4,Jim Hedges,0.0
CO,Rio Grande County,5.4,Tom Hoefling,0.0
CO,Rio Grande County,5.4,Alyson Kennedy,0.0
CO,Rio Grande County,5.4,Bradford Lyttle,0.0
CO,Rio Grande County,5.4,Emidio Soltysik,0.0
CO,Montrose County,4.2,Donald Trump,0.678832463217845
CO,Montrose County,4.2,Hillary Clinton,0.258092074038918
CO,Montrose County,4.2,Gary Johnson,0.0345989558614143
CO,Montrose County,4.2,Evan McMullin,0.00996677740863787
CO,Montrose County,4.2,Darrell Castle,0.0068343616516374
CO,Montrose County,4.2,Jill Stein,0.0065021357380161396
CO,Montrose County,4.2,Chris Keniston,0.00156620787850024
CO,Montrose County,4.2,Alyson Kennedy,0.000664451827242525
CO,Montrose County,4.2,Rocky De La Fuente,0.000522069292833412
CO,Montrose County,4.2,Mike Smith,0.000522069292833412
CO,Montrose County,4.2,Joseph Maldonado,0.000284765068818225
CO,Montrose County,4.2,Ryan Scott,0.00023730422401518707
CO,Montrose County,4.2,Kyle Kopitke,0.00018984337921215
CO,Montrose County,4.2,Laurence Kotlikoff,0.00018984337921215
CO,Montrose County,4.2,Frank Atwood,0.00014238253440911202
CO,Montrose County,4.2,Tom Hoefling,0.00014238253440911202
CO,Montrose County,4.2,Gloria La Riva,0.00014238253440911202
CO,Montrose County,4.2,Bradford Lyttle,0.00014238253440911202
CO,Montrose County,4.2,Rod Silva,0.00014238253440911202
CO,Montrose County,4.2,Jim Hedges,9.4921689606075e-05
CO,Montrose County,4.2,Michael Maturen,9.4921689606075e-05
CO,Montrose County,4.2,Emidio Soltysik,9.4921689606075e-05
CO,Broomfield County,3.3,Hillary Clinton,0.523003588452681
CO,Broomfield County,3.3,Donald Trump,0.382196989984468
CO,Broomfield County,3.3,Gary Johnson,0.0574688018852766
CO,Broomfield County,3.3,Evan McMullin,0.0144341492153607
CO,Broomfield County,3.3,Jill Stein,0.0130416153392962
CO,Broomfield County,3.3,Darrell Castle,0.00401692464249371
CO,Broomfield County,3.3,Chris Keniston,0.00184778533554711
CO,Broomfield County,3.3,Mike Smith,0.000749825933265492
CO,Broomfield County,3.3,Michael Maturen,0.000642707942798993
CO,Broomfield County,3.3,Kyle Kopitke,0.000374912966632746
CO,Broomfield County,3.3,Laurence Kotlikoff,0.00024101547854962202
CO,Broomfield County,3.3,Bradford Lyttle,0.00024101547854962202
CO,Broomfield County,3.3,Joseph Maldonado,0.00024101547854962202
CO,Broomfield County,3.3,Ryan Scott,0.00024101547854962202
CO,Broomfield County,3.3,Rod Silva,0.00024101547854962202
CO,Broomfield County,3.3,Alyson Kennedy,0.000214235980932998
CO,Broomfield County,3.3,Rocky De La Fuente,0.000187456483316373
CO,Broomfield County,3.3,Emidio Soltysik,0.000187456483316373
CO,Broomfield County,3.3,Tom Hoefling,0.000160676985699748
CO,Broomfield County,3.3,Frank Atwood,0.000107117990466499
CO,Broomfield County,3.3,Gloria La Riva,0.000107117990466499
CO,Broomfield County,3.3,Jim Hedges,5.355899523324939e-05
CO,Adams County,3.8,Hillary Clinton,0.493767309064954
CO,Adams County,3.8,Donald Trump,0.421453247680228
CO,Adams County,3.8,Gary Johnson,0.0493361884368308
CO,Adams County,3.8,Jill Stein,0.012836545324768
CO,Adams County,3.8,Evan McMullin,0.00935902926481085
CO,Adams County,3.8,Darrell Castle,0.00509921484653819
CO,Adams County,3.8,Chris Keniston,0.00311206281227694
CO,Adams County,3.8,Mike Smith,0.0007994289793005
CO,Adams County,3.8,Kyle Kopitke,0.00073661670235546
CO,Adams County,3.8,Rocky De La Fuente,0.0006395431834404
CO,Adams County,3.8,Joseph Maldonado,0.000633832976445396
CO,Adams County,3.8,Ryan Scott,0.00037687366167023597
CO,Adams County,3.8,Tom Hoefling,0.000331192005710207
CO,Adams County,3.8,Gloria La Riva,0.000291220556745182
CO,Adams County,3.8,Rod Silva,0.000285510349750178
CO,Adams County,3.8,Michael Maturen,0.00024553890078515296
CO,Adams County,3.8,Alyson Kennedy,0.000211277658815132
CO,Adams County,3.8,Bradford Lyttle,0.000154175588865096
CO,Adams County,3.8,Frank Atwood,0.000119914346895075
CO,Adams County,3.8,Laurence Kotlikoff,9.13633119200571e-05
CO,Adams County,3.8,Jim Hedges,7.994289793005e-05
CO,Adams County,3.8,Emidio Soltysik,3.9971448965025e-05
CO,Moffat County,4.0,Donald Trump,0.8130568356374809
CO,Moffat County,4.0,Hillary Clinton,0.13425499231950802
CO,Moffat County,4.0,Gary Johnson,0.0271889400921659
CO,Moffat County,4.0,Evan McMullin,0.00906298003072197
CO,Moffat County,4.0,Darrell Castle,0.00629800307219662
CO,Moffat County,4.0,Jill Stein,0.00476190476190476
CO,Moffat County,4.0,Chris Keniston,0.0019969278033794198
CO,Moffat County,4.0,Mike Smith,0.0010752688172043
CO,Moffat County,4.0,Tom Hoefling,0.000921658986175115
CO,Moffat County,4.0,Ryan Scott,0.0006144393241167428
CO,Moffat County,4.0,Joseph Maldonado,0.000307219662058372
CO,Moffat County,4.0,Rod Silva,0.000307219662058372
CO,Moffat County,4.0,Alyson Kennedy,0.000153609831029186
CO,Moffat County,4.0,Frank Atwood,0.0
CO,Moffat County,4.0,Rocky De La Fuente,0.0
CO,Moffat County,4.0,Jim Hedges,0.0
CO,Moffat County,4.0,Kyle Kopitke,0.0
CO,Moffat County,4.0,Laurence Kotlikoff,0.0
CO,Moffat County,4.0,Gloria La Riva,0.0
CO,Moffat County,4.0,Bradford Lyttle,0.0
CO,Moffat County,4.0,Michael Maturen,0.0
CO,Moffat County,4.0,Emidio Soltysik,0.0
CO,San Miguel County,2.7,Hillary Clinton,0.686615634423568
CO,San Miguel County,2.7,Donald Trump,0.238923683600093
CO,San Miguel County,2.7,Gary Johnson,0.0357225701693343
CO,San Miguel County,2.7,Jill Stein,0.0296914868939921
CO,San Miguel County,2.7,Darrell Castle,0.0034794711203897
CO,San Miguel County,2.7,Evan McMullin,0.0034794711203897
CO,San Miguel County,2.7,Chris Keniston,0.000463929482718627
CO,San Miguel County,2.7,Ryan Scott,0.000463929482718627
CO,San Miguel County,2.7,Rod Silva,0.000463929482718627
CO,San Miguel County,2.7,Bradford Lyttle,0.000231964741359313
CO,San Miguel County,2.7,Joseph Maldonado,0.000231964741359313
CO,San Miguel County,2.7,Mike Smith,0.000231964741359313
CO,San Miguel County,2.7,Frank Atwood,0.0
CO,San Miguel County,2.7,Rocky De La Fuente,0.0
CO,San Miguel County,2.7,Jim Hedges,0.0
CO,San Miguel County,2.7,Tom Hoefling,0.0
CO,San Miguel County,2.7,Alyson Kennedy,0.0
CO,San Miguel County,2.7,Kyle Kopitke,0.0
CO,San Miguel County,2.7,Laurence Kotlikoff,0.0
CO,San Miguel County,2.7,Gloria La Riva,0.0
CO,San Miguel County,2.7,Michael Maturen,0.0
CO,San Miguel County,2.7,Emidio Soltysik,0.0
CO,Larimer County,3.0,Hillary Clinton,0.475355472235259
CO,Larimer County,3.0,Donald Trump,0.426123147856852
CO,Larimer County,3.0,Gary Johnson,0.0583918265883433
CO,Larimer County,3.0,Jill Stein,0.0160961747732043
CO,Larimer County,3.0,Evan McMullin,0.0136206336353837
CO,Larimer County,3.0,Darrell Castle,0.00523989540838693
CO,Larimer County,3.0,Chris Keniston,0.00170709190962212
CO,Larimer County,3.0,Mike Smith,0.00060341315234377
CO,Larimer County,3.0,Rocky De La Fuente,0.000422904944377685
CO,Larimer County,3.0,Michael Maturen,0.00038680330278446803
CO,Larimer County,3.0,Kyle Kopitke,0.00029912788748665496
CO,Larimer County,3.0,Rod Silva,0.0002423967364116
CO,Larimer County,3.0,Ryan Scott,0.000232081981670681
CO,Larimer County,3.0,Joseph Maldonado,0.00020629509481838302
CO,Larimer County,3.0,Gloria La Riva,0.000175350830595626
CO,Larimer County,3.0,Laurence Kotlikoff,0.000165036075854706
CO,Larimer County,3.0,Alyson Kennedy,0.000149563943743328
CO,Larimer County,3.0,Bradford Lyttle,0.000149563943743328
CO,Larimer County,3.0,Tom Hoefling,0.000139249189002408
CO,Larimer County,3.0,Frank Atwood,0.00012377705689103002
CO,Larimer County,3.0,Emidio Soltysik,9.28327926682723e-05
CO,Larimer County,3.0,Jim Hedges,7.736066055689358e-05
CO,Mesa County,6.0,Donald Trump,0.642782734120412
CO,Mesa County,6.0,Hillary Clinton,0.27990277258400603
CO,Mesa County,6.0,Gary Johnson,0.0459426251402318
CO,Mesa County,6.0,Evan McMullin,0.0112185479993589
CO,Mesa County,6.0,Jill Stein,0.00897483839948715
CO,Mesa County,6.0,Darrell Castle,0.00567605107110423
CO,Mesa County,6.0,Chris Keniston,0.00215022169987713
CO,Mesa County,6.0,Kyle Kopitke,0.0005208611571130942
CO,Mesa County,6.0,Mike Smith,0.0005208611571130942
CO,Mesa County,6.0,Rocky De La Fuente,0.00042737325711843596
CO,Mesa County,6.0,Ryan Scott,0.000333885357123778
CO,Mesa County,6.0,Tom Hoefling,0.000320529942838827
CO,Mesa County,6.0,Joseph Maldonado,0.000267108285699022
CO,Mesa County,6.0,Rod Silva,0.000200331214274267
CO,Mesa County,6.0,Michael Maturen,0.000133554142849511
CO,Mesa County,6.0,Alyson Kennedy,0.00012019872856456
CO,Mesa County,6.0,Laurence Kotlikoff,0.00012019872856456
CO,Mesa County,6.0,Gloria La Riva,0.00012019872856456
CO,Mesa County,6.0,Jim Hedges,0.00010684331427960899
CO,Mesa County,6.0,Frank Atwood,8.01324857097067e-05
CO,Mesa County,6.0,Bradford Lyttle,5.3421657139804495e-05
CO,Mesa County,6.0,Emidio Soltysik,2.67108285699022e-05
CO,Archuleta County,3.3,Donald Trump,0.58079561042524
CO,Archuleta County,3.3,Hillary Clinton,0.341426611796982
CO,Archuleta County,3.3,Gary Johnson,0.0449931412894376
CO,Archuleta County,3.3,Jill Stein,0.0159122085048011
CO,Archuleta County,3.3,Evan McMullin,0.00699588477366255
CO,Archuleta County,3.3,Darrell Castle,0.00521262002743484
CO,Archuleta County,3.3,Chris Keniston,0.00233196159122085
CO,Archuleta County,3.3,Bradford Lyttle,0.000548696844993141
CO,Archuleta County,3.3,Rocky De La Fuente,0.000411522633744856
CO,Archuleta County,3.3,Laurence Kotlikoff,0.000411522633744856
CO,Archuleta County,3.3,Kyle Kopitke,0.000274348422496571
CO,Archuleta County,3.3,Mike Smith,0.000274348422496571
CO,Archuleta County,3.3,Joseph Maldonado,0.000137174211248285
CO,Archuleta County,3.3,Rod Silva,0.000137174211248285
CO,Archuleta County,3.3,Emidio Soltysik,0.000137174211248285
CO,Archuleta County,3.3,Frank Atwood,0.0
CO,Archuleta County,3.3,Jim Hedges,0.0
CO,Archuleta County,3.3,Tom Hoefling,0.0
CO,Archuleta County,3.3,Alyson Kennedy,0.0
CO,Archuleta County,3.3,Gloria La Riva,0.0
CO,Archuleta County,3.3,Michael Maturen,0.0
CO,Archuleta County,3.3,Ryan Scott,0.0
CO,Teller County,4.1,Donald Trump,0.6745053861860171
CO,Teller County,4.1,Hillary Clinton,0.249735971273675
CO,Teller County,4.1,Gary Johnson,0.0464690558332747
CO,Teller County,4.1,Jill Stein,0.0112652256565514
CO,Teller County,4.1,Evan McMullin,0.00851932690276702
CO,Teller County,4.1,Darrell Castle,0.00513975920580159
CO,Teller County,4.1,Chris Keniston,0.00183059916918961
CO,Teller County,4.1,Mike Smith,0.00126733788636204
CO,Teller County,4.1,Michael Maturen,0.000422445962120679
CO,Teller County,4.1,Alyson Kennedy,0.00021122298106033896
CO,Teller County,4.1,Kyle Kopitke,0.00014081532070689298
CO,Teller County,4.1,Gloria La Riva,0.00014081532070689298
CO,Teller County,4.1,Frank Atwood,7.040766035344641e-05
CO,Teller County,4.1,Tom Hoefling,7.040766035344641e-05
CO,Teller County,4.1,Laurence Kotlikoff,7.040766035344641e-05
CO,Teller County,4.1,Bradford Lyttle,7.040766035344641e-05
CO,Teller County,4.1,Ryan Scott,7.040766035344641e-05
CO,Teller County,4.1,Rocky De La Fuente,0.0
CO,Teller County,4.1,Jim Hedges,0.0
CO,Teller County,4.1,Joseph Maldonado,0.0
CO,Teller County,4.1,Rod Silva,0.0
CO,Teller County,4.1,Emidio Soltysik,0.0
CO,Sedgwick County,2.4,Donald Trump,0.744134897360704
CO,Sedgwick County,2.4,Hillary Clinton,0.19574780058651
CO,Sedgwick County,2.4,Gary Johnson,0.0205278592375367
CO,Sedgwick County,2.4,Jill Stein,0.0153958944281525
CO,Sedgwick County,2.4,Evan McMullin,0.008797653958944279
CO,Sedgwick County,2.4,Darrell Castle,0.0065982404692082105
CO,Sedgwick County,2.4,Chris Keniston,0.0043988269794721395
CO,Sedgwick County,2.4,Mike Smith,0.00146627565982405
CO,Sedgwick County,2.4,Rocky De La Fuente,0.000733137829912023
CO,Sedgwick County,2.4,Alyson Kennedy,0.000733137829912023
CO,Sedgwick County,2.4,Laurence Kotlikoff,0.000733137829912023
CO,Sedgwick County,2.4,Ryan Scott,0.000733137829912023
CO,Sedgwick County,2.4,Frank Atwood,0.0
CO,Sedgwick County,2.4,Jim Hedges,0.0
CO,Sedgwick County,2.4,Tom Hoefling,0.0
CO,Sedgwick County,2.4,Kyle Kopitke,0.0
CO,Sedgwick County,2.4,Gloria La Riva,0.0
CO,Sedgwick County,2.4,Bradford Lyttle,0.0
CO,Sedgwick County,2.4,Joseph Maldonado,0.0
CO,Sedgwick County,2.4,Michael Maturen,0.0
CO,Sedgwick County,2.4,Rod Silva,0.0
CO,Sedgwick County,2.4,Emidio Soltysik,0.0
CO,Arapahoe County,3.4,Hillary Clinton,0.526755852842809
CO,Arapahoe County,3.4,Donald Trump,0.38925931448778295
CO,Arapahoe County,3.4,Gary Johnson,0.0513814626248855
